ACCIDENT_NO,Lat,Long,POSTCODE_NO,NODE_ID
T20150001064,-37.58363851,145.6349964,3778,356794.0
T20150001070,-37.56543482,143.8777308,3350,282271.0
T20150001071,-37.06216794,144.2077869,3450,289388.0
T20150001073,-37.86348961,145.1265887,3149,282205.0
T20150001075,-37.87417611,144.9798717,3184,40086.0
T20150001079,-37.67255961,145.0174766,3075,280935.0
T20150001080,-37.78265785,144.9341322,3031,197808.0
T20150001082,-37.60080071,145.0974999,3754,281555.0
T20150001084,-38.0767809,145.4345705,3810,282669.0
T20150001085,-38.25683182,145.1345495,3933,280993.0
T20150001087,-37.82526493,144.84595,3025,282316.0
T20150001088,-37.56976021,144.5723515,3337,281049.0
T20150001090,-37.99567148,145.2665092,3802,281005.0
T20150001093,-38.03449054,145.3267491,3805,281134.0
T20150001094,-37.83600707,145.0621638,3124,40452.0
T20150001095,-37.91757792,145.2349923,3178,41879.0
T20150001096,-37.76248985,144.9999487,3071,280938.0
T20150001097,-36.01415001,146.0030413,3730,282512.0
T20150001098,-36.76934209,144.2960999,3550,281087.0
T20150001099,-38.23520522,146.3970842,3840,52399.0
T20150001100,-37.99721512,145.2752904,3804,35849.0
T20150001101,-37.68808642,144.8822759,3049,1248.0
T20150001102,-37.41965515,144.9788829,3756,49475.0
T20150001103,-37.7836808,144.7811817,3030,357148.0
T20150001104,-37.61249098,143.8384426,3356,281156.0
T20150001106,-37.0558445,147.6018777,3898,356793.0
T20150001107,-37.76773904,145.0415802,3079,281128.0
T20150001109,-37.62936398,145.0113139,3076,278508.0
T20150001110,-37.96299642,145.2061427,3175,46327.0
T20150001114,-38.1334072,144.3511555,3220,45881.0
T20150001115,-38.07206825,145.27013,3977,281169.0
T20150001119,-37.15647152,142.8593132,3374,287179.0
T20150001120,-37.88582513,145.2842563,3156,41936.0
T20150001121,-37.79314822,144.9652047,3052,29388.0
T20150001122,-37.91308931,145.2574601,3178,281850.0
T20150001126,-38.33133044,145.0084669,3936,45694.0
T20150001129,-37.9956273,144.505788,3211,281221.0
T20150001130,-37.69285892,144.9922397,3074,282052.0
T20150001132,-37.86882303,144.7264411,3029,650956.0
T20150001133,-37.83055991,144.8997501,3207,280984.0
T20150001134,-38.22554595,142.4414544,3281,288778.0
T20150001135,-37.83755437,144.7246233,3029,278518.0
T20150001136,-37.80741023,145.252789,3135,39700.0
T20150001139,-37.91181918,144.6841583,3030,281657.0
T20150001140,-37.88859703,145.2945995,3156,41964.0
T20150001142,-36.24592077,142.44274,3393,282635.0
T20150001145,-38.10336612,145.3255284,3978,278701.0
T20150001149,-37.87585031,145.4338895,3793,280990.0
T20150001153,-37.58627951,145.0969801,3754,281011.0
T20150001154,-37.91435813,145.1268652,3168,35561.0
T20150001155,-37.88855139,145.1641988,3150,356795.0
T20150001156,-37.74469983,145.6414958,3799,281530.0
T20150001158,-37.60655569,144.9285871,3064,53196.0
T20150001159,-37.84263124,144.9623169,3206,281253.0
T20150001160,-37.91293332,144.6831884,3030,44371.0
T20150001161,-37.34957063,145.0210854,3758,281944.0
T20150001162,-38.15730382,144.3632377,3220,280953.0
T20150001168,-37.7920277,145.0930954,3104,39191.0
T20150001173,-37.75549744,145.7993233,3799,281529.0
T20150001175,-37.31827037,145.1399971,3658,281010.0
T20150001176,-37.85121743,145.095471,3125,40568.0
T20150001183,-37.97240315,145.1126794,3172,280988.0
T20150001184,-38.07475402,145.4351425,3810,281036.0
T20150001186,-38.0012692,145.1905814,3173,277325.0
T20150001187,-36.18338943,147.3855298,3700,281089.0
T20150001188,-37.87463008,144.7912731,3018,29793.0
T20150001190,-37.67448199,145.016388,3075,281038.0
T20150001191,-37.95030746,145.5572055,3783,281035.0
T20150001192,-37.86292395,144.7775589,3028,39879.0
T20150001194,-37.89519671,145.1440395,3149,11447.0
T20150001199,-37.76339926,144.9627514,3056,35951.0
T20150001200,-37.80544062,144.9430526,3003,36090.0
T20150001201,-36.92612981,144.223871,3453,287328.0
T20150001202,-37.82505089,144.957651,3006,280987.0
T20150001205,-37.25721897,143.183212,3377,281358.0
T20150001207,-38.16177972,144.3858177,3219,295389.0
T20150001210,-37.828567,144.9577,3006,282288.0
T20150001212,-37.74099595,144.7365283,3023,55621.0
T20150001213,-37.75664088,144.7552558,3023,339364.0
T20150001214,-37.72943388,144.8139893,3038,282272.0
T20150001216,-38.62478671,145.7096759,3996,50459.0
T20150001218,-37.63881915,145.039437,3076,281037.0
T20150001219,-37.79923988,145.2789267,3136,281157.0
T20150001220,-37.88391052,145.1087242,3148,281158.0
T20150001221,-37.53668095,144.6394586,3437,281321.0
T20150001222,-37.42309416,144.9786098,3756,264730.0
T20150001223,-38.31996613,144.7126808,3944,287500.0
T20150001224,-37.90406966,145.091317,3166,286521.0
T20150001227,-36.38951619,145.3745589,3629,282377.0
T20150001229,-37.66616952,145.0719656,3082,281322.0
T20150001231,-37.83896582,145.055263,3124,40413.0
T20150001233,-34.53537618,141.9968011,3490,282492.0
T20150001234,-37.8608752,144.6670219,3029,44300.0
T20150001235,-37.59754137,144.9281498,3064,281043.0
T20150001238,-37.88588641,145.2328944,3152,41872.0
T20150001239,-37.67800162,143.5093696,3360,281537.0
T20150001245,-37.86085704,145.0245706,3143,281443.0
T20150001246,-34.74207117,143.1839871,3599,286634.0
T20150001247,-37.83167945,144.9715227,3004,281323.0
T20150001248,-37.00439059,147.5510894,3898,287137.0
T20150001251,-36.35593994,145.4157964,3630,286548.0
T20150001252,-37.58563996,143.8408038,3356,289063.0
T20150001253,-37.68236894,144.61951,3337,281820.0
T20150001254,-36.7386949,143.8546267,3551,59572.0
T20150001256,-36.35931118,145.3874013,3630,287589.0
T20150001261,-37.66622188,144.9445597,3047,293720.0
T20150001262,-37.96329979,145.0560872,3192,42746.0
T20150001264,-37.83331334,145.1358088,3128,35526.0
T20150001266,-37.71810419,145.0074017,3073,281239.0
T20150001269,-37.77804419,144.9602339,3056,35714.0
T20150001270,-37.90314909,145.5083286,3781,281082.0
T20150001272,-37.80681485,144.9643708,3000,36287.0
T20150001273,-37.96692884,145.1894534,3174,42979.0
T20150001275,-37.66125246,145.0129531,3075,281261.0
T20150001276,-37.56799834,144.9268008,3064,287749.0
T20150001278,-37.8834294,145.1651216,3150,35564.0
T20150001281,-38.26962065,144.5228,3226,281154.0
T20150001286,-34.19367087,142.162314,3500,52507.0
T20150001287,-38.51282913,143.972211,3232,282584.0
T20150001288,-38.0694416,145.6376796,3813,281355.0
T20150001289,-37.86205673,144.6780806,3029,286539.0
T20150001292,-37.82600064,145.2875861,3153,39785.0
T20150001294,-37.84530141,144.9554988,3206,48192.0
T20150001296,-37.17024125,145.2993384,3717,281476.0
T20150001300,-37.80385794,144.8084209,3020,282862.0
T20150001301,-37.98251009,145.0583107,3194,281047.0
T20150001302,-37.8050188,144.6959414,3029,45524.0
T20150001303,-37.64589079,144.9681013,3062,278561.0
T20150001306,-37.98621376,145.2125127,3175,43051.0
T20150001308,-37.88635054,145.0701745,3163,282072.0
T20150001309,-37.73499879,145.3763174,3140,281359.0
T20150001313,-37.63335953,144.915041,3064,281131.0
T20150001315,-37.69633284,144.5763184,3338,61919.0
T20150001316,-37.83241667,144.9669425,3205,367.0
T20150001317,-37.44981007,144.6930601,3431,281360.0
T20150001318,-38.01340935,145.2057514,3175,43260.0
T20150001319,-37.76304025,145.3150824,3116,281833.0
T20150001320,-37.67635069,144.7708413,3037,29379.0
T20150001321,-37.7535558,145.1439342,3106,63453.0
T20150001323,-37.54133252,143.8400044,3355,52777.0
T20150001324,-37.75708026,145.3413322,3140,35433.0
T20150001325,-37.69298967,144.7440273,3037,281152.0
T20150001328,-37.85860881,145.0447839,3146,40376.0
T20150001330,-37.88793389,145.1122875,3149,281100.0
T20150001331,-37.62242857,145.0964248,3752,281324.0
T20150001333,-37.80042682,144.9639756,3052,90.0
T20150001338,-37.80593991,144.9966291,3067,282815.0
T20150001339,-37.68653971,146.6560595,3858,290625.0
T20150001340,-37.88485681,144.7002177,3030,1161.0
T20150001341,-37.84518322,144.79192,3018,288346.0
T20150001342,-37.80379452,145.1591303,3130,65456.0
T20150001343,-37.70810516,145.1996215,3095,62194.0
T20150001345,-37.75786201,144.791337,3023,35855.0
T20150001346,-37.85668301,144.9899985,3182,281222.0
T20150001347,-37.87503559,145.0483549,3145,356797.0
T20150001349,-37.81790987,144.9620286,3000,35357.0
T20150001353,-37.78035255,145.144801,3108,38354.0
T20150001354,-37.92108346,145.1780993,3170,281214.0
T20150001358,-37.96367964,145.1624768,3171,42891.0
T20150001359,-38.23531327,145.1512719,3933,43996.0
T20150001360,-37.694157,145.005132,3074,281260.0
T20150001361,-37.78712972,144.748613,3023,286425.0
T20150001362,-37.96016387,145.1338193,3169,281212.0
T20150001365,-36.12059138,146.8880689,3690,281394.0
T20150001368,-37.7830999,146.6669204,3858,281633.0
T20150001369,-37.82991395,145.0139248,3121,321.0
T20150001370,-37.67929437,145.014016,3074,37644.0
T20150001371,-37.5784915,143.8087723,3356,52977.0
T20150001373,-37.68762899,145.0023479,3074,10873.0
T20150001374,-37.03279559,145.1451914,3660,356798.0
T20150001375,-38.16929016,145.8282484,3818,282289.0
T20150001377,-38.17452003,146.2598325,3825,44870.0
T20150001379,-37.87155846,144.981434,3182,90632.0
T20150001380,-37.06286004,144.0455739,3462,281170.0
T20150001382,-37.91039332,145.1884173,3150,251819.0
T20150001383,-38.10488517,145.2771842,3977,71513.0
T20150001384,-36.55508765,145.9630472,3672,49384.0
T20150001385,-36.80948847,144.1588251,3551,281094.0
T20150001388,-38.05836867,145.2060382,3175,1012.0
T20150001389,-37.72700541,144.8494738,3033,39933.0
T20150001394,-37.8688934,145.0923594,3147,40595.0
T20150001395,-37.82409597,145.0350757,3122,35456.0
T20150001396,-37.10177757,143.5658981,3465,281164.0
T20150001399,-37.83221232,144.9545943,3205,37491.0
T20150001403,-37.63201367,145.5901232,3777,281577.0
T20150001405,-37.72939507,144.9915457,3072,43698.0
T20150001406,-37.5976198,144.8816482,3064,45299.0
T20150001408,-37.48259846,144.6871791,3431,281251.0
T20150001409,-37.86321021,145.028202,3144,281327.0
T20150001413,-37.85754853,144.9748721,3182,281298.0
T20150001414,-38.15727969,144.4313889,3224,290619.0
T20150001416,-38.08010244,145.4827793,3810,281193.0
T20150001418,-37.84583838,145.1334834,3125,40712.0
T20150001420,-36.76098415,144.2746107,3550,281172.0
T20150001422,-38.51185713,146.065262,3953,281220.0
T20150001423,-36.11415847,146.8924568,3690,281248.0
T20150001426,-37.67641125,144.4351657,3340,61591.0
T20150001427,-36.37883132,145.3983163,3630,45179.0
T20150001429,-37.80189971,144.9498274,3051,289590.0
T20150001434,-37.88970016,144.6302507,3024,281184.0
T20150001435,-38.21528449,145.4976805,3981,35703.0
T20150001437,-38.08406038,144.3576499,3214,281587.0
T20150001438,-38.00796214,144.4797716,3212,281226.0
T20150001439,-38.45697999,145.2389816,3922,281173.0
T20150001442,-37.87909004,145.3963713,3793,281399.0
T20150001444,-37.73932872,145.0162402,3072,281180.0
T20150001445,-37.56302334,143.8605664,3350,60854.0
T20150001446,-37.76366047,144.9627042,3056,281190.0
T20150001447,-37.98480886,145.2141035,3175,35619.0
T20150001450,-38.54711832,145.5534302,3992,282723.0
T20150001452,-37.82961102,144.898529,3015,281642.0
T20150001454,-37.68722929,144.5393501,3337,282719.0
T20150001455,-37.60417555,144.9852408,3750,281256.0
T20150001458,-37.92364245,145.1554195,3170,281304.0
T20150001460,-38.17115252,144.3201792,3216,281207.0
T20150001461,-37.88613562,144.6268208,3024,281328.0
T20150001462,-37.8130044,144.9597887,3000,29418.0
T20150001463,-38.05122477,145.3705187,3807,281234.0
T20150001465,-37.95662859,145.2194366,3175,70118.0
T20150001466,-37.67133002,144.93618,3047,281187.0
T20150001468,-37.80485216,145.229651,3134,271295.0
T20150001469,-37.76995008,144.9258713,3039,45428.0
T20150001471,-37.75689677,145.0003306,3071,281194.0
T20150001475,-38.17195798,145.3932283,3978,45336.0
T20150001477,-37.98821454,145.2127706,3175,43056.0
T20150001480,-37.74237941,145.0659095,3084,282594.0
T20150001482,-37.56607716,143.8554971,3350,52911.0
T20150001486,-37.75015061,145.1353093,3106,259268.0
T20150001489,-37.7444502,144.8028016,3021,282739.0
T20150001491,-37.7984123,144.9534771,3051,281223.0
T20150001492,-37.8050188,144.6959414,3029,45524.0
T20150001493,-36.1765779,146.9409956,3691,281862.0
T20150001495,-37.8097755,144.9359,3008,278920.0
T20150001497,-37.78472297,144.9593976,3052,282528.0
T20150001499,-37.77213023,144.9715922,3057,281204.0
T20150001500,-37.69466964,145.0591501,3083,282476.0
T20150001501,-37.79636194,144.9509025,3051,356801.0
T20150001502,-38.31104041,144.9931311,3936,282529.0
T20150001504,-36.37309075,145.3942675,3630,282013.0
T20150001507,-37.7882444,145.3765367,3796,43798.0
T20150001509,-38.07628099,145.4156998,3809,281447.0
T20150001510,-38.33901469,143.4940369,3249,357149.0
T20150001511,-38.11455053,145.2792245,3977,281352.0
T20150001514,-38.23468229,146.390869,3840,286435.0
T20150001516,-37.69373544,145.0323807,3074,281637.0
T20150001517,-37.78437943,145.0252751,3078,281533.0
T20150001519,-37.79795032,144.978533,3065,281446.0
T20150001521,-37.8322165,145.0642213,3124,357150.0
T20150001525,-37.99616863,145.2964697,3805,287357.0
T20150001526,-37.80695037,144.870483,3012,281238.0
T20150001528,-37.55971599,143.8581712,3350,55376.0
T20150001533,-37.80953754,144.9756514,3002,29430.0
T20150001535,-38.18324176,146.2770897,3825,52163.0
T20150001536,-37.74442893,145.3259027,3116,38451.0
T20150001538,-38.01763909,142.0921424,3286,281329.0
T20150001540,-37.85834522,144.9974163,3181,40146.0
T20150001542,-37.83401705,144.9130158,3207,656054.0
T20150001544,-37.72607208,145.0061138,3073,44057.0
T20150001549,-37.85157018,144.9563945,3206,37525.0
T20150001551,-38.28537968,145.7698294,3988,281250.0
T20150001552,-37.86041556,145.0104878,3161,57520.0
T20150001554,-37.824936,144.8489811,3025,289276.0
T20150001555,-37.74804698,144.7010499,3029,281364.0
T20150001557,-37.70100976,144.5586035,3338,62041.0
T20150001558,-37.82579593,144.8906216,3015,281330.0
T20150001560,-37.91677195,144.6665211,3030,281368.0
T20150001561,-37.82817009,144.9611497,3006,291378.0
T20150001562,-37.85162621,145.0300509,3144,40296.0
T20150001564,-37.81282451,144.8834656,3012,29521.0
T20150001566,-37.78846679,144.9410024,3051,35722.0
T20150001567,-38.11468742,145.8237579,3818,282486.0
T20150001568,-37.80587816,145.0798304,3103,282217.0
T20150001570,-37.95993542,145.1319109,3169,281237.0
T20150001572,-38.17062859,144.3919707,3219,289688.0
T20150001573,-36.18217956,142.5070804,3393,281274.0
T20150001574,-37.77038918,144.7747187,3023,1246.0
T20150001575,-36.82223742,145.6639015,3666,290114.0
T20150001577,-37.12535995,144.3863902,3447,281331.0
T20150001580,-37.96854292,145.2023347,3175,43009.0
T20150001581,-37.86463123,144.985873,3182,32340.0
T20150001587,-37.82280815,145.6636912,3797,281252.0
T20150001588,-37.84543165,145.0449829,3123,40370.0
T20150001592,-36.18154866,144.8491014,3564,281838.0
T20150001593,-37.40312056,144.521713,3442,282096.0
T20150001594,-37.78778297,145.297246,3136,39796.0
T20150001595,-37.7610892,145.3347448,3140,281313.0
T20150001600,-36.7668699,144.3799621,3551,281246.0
T20150001608,-36.41746949,145.6314102,3631,53350.0
T20150001610,-37.62815903,145.9034111,3799,289796.0
T20150001613,-37.96117797,145.3611396,3804,42680.0
T20150001614,-36.72799061,144.3022435,3550,356802.0
T20150001617,-37.77992909,144.8539215,3019,48906.0
T20150001618,-37.31270949,144.5621258,3442,281245.0
T20150001619,-37.84216942,144.959203,3205,35399.0
T20150001620,-37.77534853,145.0626523,3079,281346.0
T20150001622,-37.79304709,144.9757155,3053,29400.0
T20150001623,-37.80729439,144.9688464,3000,29397.0
T20150001627,-36.11945273,146.8812222,3690,58588.0
T20150001629,-38.33754962,144.9594469,3936,281804.0
T20150001632,-37.83879,145.3187261,3137,286346.0
T20150001633,-38.17072711,146.4937228,3844,281249.0
T20150001634,-37.80457361,145.0369351,3101,227388.0
T20150001636,-38.09563253,145.1840709,3201,288185.0
T20150001637,-38.35676807,144.9614302,3936,281516.0
T20150001638,-37.78169447,144.8697943,3012,29823.0
T20150001639,-37.88717872,144.6104371,3024,281396.0
T20150001641,-37.85957421,145.0065491,3181,147396.0
T20150001642,-38.54564413,143.9821069,3232,281300.0
T20150001647,-37.73712403,145.0750828,3084,10609.0
T20150001650,-37.75118264,144.8899975,3040,45226.0
T20150001651,-37.78600008,144.775571,3030,281423.0
T20150001652,-37.77768062,147.1133745,3860,286271.0
T20150001655,-37.9213144,145.0097192,3187,282386.0
T20150001657,-37.87572999,144.9769301,3184,281254.0
T20150001659,-38.14326654,144.6000064,3223,53480.0
T20150001665,-36.09903343,145.2682697,3635,291610.0
T20150001666,-37.86058071,144.9841367,3182,281367.0
T20150001668,-38.10515899,145.1597027,3201,290205.0
T20150001669,-36.95628984,144.4892106,3444,281479.0
T20150001670,-38.36266087,145.1995987,3919,281621.0
T20150001672,-37.80073578,145.3970698,3796,65317.0
T20150001674,-37.68207993,144.9569507,3061,281264.0
T20150001676,-37.81961933,144.9572123,3000,281558.0
T20150001677,-38.39364009,144.8882736,3939,281801.0
T20150001680,-38.01910506,145.1186566,3195,36782.0
T20150001681,-37.7990234,144.9576442,3052,281280.0
T20150001682,-37.77714031,146.9580191,3860,281795.0
T20150001687,-37.80187106,146.9930803,3860,281259.0
T20150001688,-35.64746046,144.1320625,3580,281884.0
T20150001690,-37.74471516,145.2107938,3113,431.0
T20150001691,-37.11175796,147.5645708,3898,281644.0
T20150001693,-37.65125247,145.0882871,3752,223225.0
T20150001695,-37.46586952,144.6722239,3431,281263.0
T20150001697,-38.66320052,143.7277184,3249,281565.0
T20150001698,-38.52642843,145.4465262,3925,50428.0
T20150001702,-34.18979622,142.1612197,3500,49225.0
T20150001704,-37.64851582,144.9947063,3076,237316.0
T20150001708,-38.19183055,145.1497736,3199,281459.0
T20150001709,-37.72349349,145.1846516,3095,286075.0
T20150001710,-38.55131764,145.4784628,3995,286272.0
T20150001712,-37.63056762,144.9282671,3064,47974.0
T20150001713,-38.11954081,144.3536753,3214,44443.0
T20150001716,-37.89009584,144.6552107,3030,281656.0
T20150001718,-38.40046337,146.1546476,3871,287247.0
T20150001719,-38.31235,146.71775,3873,281317.0
T20150001723,-37.88206991,145.1090793,3148,281315.0
T20150001724,-36.81866818,144.2381348,3555,19695.0
T20150001727,-37.81499994,146.1697903,3833,281308.0
T20150001728,-37.74285318,144.5089705,3340,281281.0
T20150001729,-37.87319787,145.2478311,3152,29626.0
T20150001730,-37.63696196,145.0218581,3076,238675.0
T20150001733,-37.9091319,145.7525491,3783,281552.0
T20150001735,-37.86951769,144.7553297,3028,282744.0
T20150001739,-37.81464978,144.9661508,3000,252788.0
T20150001740,-37.7182699,145.1398938,3095,44823.0
T20150001741,-37.79173163,145.3143222,3137,39821.0
T20150001742,-38.04344652,145.3037739,3805,356805.0
T20150001743,-38.24076562,145.0641724,3931,281460.0
T20150001744,-37.87220519,145.1483981,3149,617.0
